SAMPID,SMATSSCR,SMCENTER,SMPTHNTS,SMRIN,SMTS,SMTSD,SMUBRID,SMTSISCH,SMTSPAX,SMNABTCH,SMNABTCHT,SMNABTCHD,SMGEBTCH,SMGEBTCHD,SMGEBTCHT,SMAFRZE,SMGTC,SME2MPRT,SMCHMPRS,SMNTRART,SMNUMGPS,SMMAPRT,SMEXNCRT,SM550NRM,SMGNSDTC,SMUNMPRT,SM350NRM,SMRDLGTH,SMMNCPB,SME1MMRT,SMSFLGTH,SMESTLBS,SMMPPD,SMNTERRT,SMRRNANM,SMRDTTL,SMVQCFL,SMMNCV,SMTRSCPT,SMMPPDPR,SMCGLGTH,SMGAPPCT,SMUNPDRD,SMNTRNRT,SMMPUNRT,SMEXPEFF,SMMPPDUN,SME2MMRT,SME2ANTI,SMALTALG,SME2SNSE,SMMFLGTH,SME1ANTI,SMSPLTRD,SMBSMMRT,SME1SNSE,SME1PCTS,SMRRNART,SME1MPRT,SMNUM5CD,SMDPMPRT,SME2PCTS
GTEX-OXRL-0726-SM-3NM9A,1.0,B1,Cassette pressure marks. 9.8x5mm,8.1,Esophagus,Esophagus - Muscularis,0004648,263.0,897.0,BP-18390,RNA isolation_PAXgene Tissue miRNA,08/22/2011,LCSET-2351,12/16/2012,TruSeq.v1,RNASEQ,,0.989517,523689.0,0.972843,,0.9922110000000001,0.847744,,23386.0,1.0,,76.0,,0.00371929,376.0,0.0,116040000.0,0.026914999999999998,812859.0,116951000.0,23799200.0,,23405.0,57694000.0,,,0.0,0.125099,0.9922110000000001,0.841141,116040000.0,0.00492938,24843700.0,14142600.0,24933600.0,340.0,24902500.0,20886000.0,0.00432269,25175800.0,50.2728,0.00695045,0.9949049999999999,,0.0,50.0903
GTEX-OXRL-2626-SM-2I3F1,1.0,B1,9.4x6.7.  no lesion,6.9,Thyroid,Thyroid,0002046,283.0,846.0,BP-18391,RNA isolation_PAXgene Tissue miRNA,08/22/2011,LCSET-1167_3,04/02/2012,TruSeq.v1,RNASEQ,,0.72445,161924.0,0.962885,,0.730913,0.740653,,25683.0,1.0,,76.0,,0.00338616,158.0,0.0,93034600.0,0.0368109,592235.0,127285000.0,33716400.0,,25732.0,45926700.0,,,0.0,0.22223099999999998,0.730913,0.541353,93034600.0,0.0099695,20068700.0,11254300.0,20253600.0,192.0,20583400.0,13152400.0,0.00664872,20471200.0,49.8634,0.00465281,0.737376,,0.0,50.2292
GTEX-OXRO-1926-SM-2S1O3,1.0,D1,2 pieces: 4.9x3.4mm; 3.5x1.4mm,6.1,Blood Vessel,Artery - Tibial,0007610,838.0,1176.0,BP-18450,RNA isolation_PAXgene Tissue miRNA,08/23/2011,LCSET-1464,06/08/2012,TruSeq.v1,RNASEQ,,0.496478,38789.0,0.9722569999999999,,0.49858800000000003,0.7718470000000001,,19381.0,1.0,,76.0,,0.00458363,104.0,0.0,33150400.0,0.0274117,140632.0,66488400.0,23676000.0,,19389.0,16365600.0,,,0.0,0.20040999999999998,0.49858800000000003,0.384834,33150400.0,0.00893597,7123260.0,3603940.0,7331130.0,102.0,7380750.0,5487270.0,0.00675059,7203400.0,49.391999999999996,0.00211514,0.500699,,0.0,50.7191
GTEX-P44G-0011-R7A-SM-2I3F9,,"C1, A1",,7.5,Brain,Brain - Putamen (basal ganglia),0001874,574.0,,BP-19130,RNA isolation_PAXgene Tissue miRNA,09/29/2011,LCSET-1167_3,02/17/2012,TruSeq.v1,RNASEQ,,0.9122889999999999,1257680.0,0.93515,,0.916177,0.796334,,23309.0,1.0,,76.0,,0.00252924,268.0,0.0,98755100.0,0.0645466,8942940.0,107790000.0,11057100.0,,23323.0,49018200.0,,,0.0,0.138816,0.916177,0.729582,98755100.0,0.00384908,20266500.0,63993200.0,21555500.0,288.0,21505200.0,8271560.0,0.00318636,20627700.0,48.9586,0.0829659,0.920064,,0.0,51.5411
GTEX-P44G-0526-SM-2XCD1,1.0,C1,8.6x6.8mm  ~50% intermingled adipose tissue,7.6,Muscle,Muscle - Skeletal,0011907,698.0,240.0,BP-18460,RNA isolation_PAXgene Tissue miRNA,08/24/2011,LCSET-1561,09/11/2012,TruSeq.v1,RNASEQ,,0.839757,86774.0,0.9782360000000001,,0.846676,0.848232,,19912.0,1.0,,76.0,,0.00249822,114.0,0.0,53821500.0,0.0215331,505333.0,63567900.0,7198210.0,,19921.0,26634500.0,,,0.0,0.130003,0.846676,0.718178,53821500.0,0.0124175,11643000.0,5935430.0,11887200.0,121.0,12035000.0,9906160.0,0.00741732,11902000.0,49.7221,0.0079495,0.8535959999999999,,0.0,50.519
GTEX-P44H-0006-SM-2XCFB,,C1,,8.0,Blood,Whole Blood,0013756,,,BP-18547,RNA isolation_PAXgene Blood RNA (Manual),08/29/2011,LCSET-1562,09/11/2012,TruSeq.v1,RNASEQ,,0.5000319999999999,258391.0,0.968341,,0.5041720000000001,0.743196,,20205.0,1.0,,76.0,,0.00274099,119.0,0.0,52556300.0,0.0312192,288110.0,104243000.0,13924000.0,,20219.0,25862100.0,,,0.0,0.22514499999999998,0.5041720000000001,0.374698,52556300.0,0.0112016,11537900.0,20994800.0,11664900.0,128.0,11842400.0,8892350.0,0.00693656,11773800.0,49.8548,0.00276384,0.508311,,0.0,50.2737
GTEX-P44H-1426-SM-E9U4O,2.0,C1,3 ~ 6.5x2.5mm pieces.  Poorly fixed,5.6,Esophagus,Esophagus - Muscularis,0004648,557.0,397.0,BP-18617,RNA isolation_PAXgene Tissue miRNA,09/01/2011,LCSET-10742,04/16/2017,TruSeq.v1,RNASEQ,,0.983292,285284.0,0.968967,,0.9843780000000001,0.764784,,21589.0,1.0,,76.0,,0.0018898,122.0,0.0,55317500.0,0.030874400000000003,565841.0,56195400.0,2499880.0,,21608.0,27543700.0,,,0.0,0.204183,0.9843780000000001,0.752836,55317500.0,0.00295927,12006700.0,4830040.0,12113600.0,137.0,12079000.0,7600760.0,0.00242395,12099600.0,50.0425,0.0100692,0.9854639999999999,,0.0,50.2216
GTEX-P4PP-0008-SM-48TDV,,B1,,10.0,Skin,Cells - Cultured fibroblasts,EFO_0002009,198.0,,BP-32500,RNA isolation_Trizol Manual (Cell Pellet),10/24/2012,LCSET-3085,04/12/2013,TruSeq.v1,RNASEQ,,0.992818,413737.0,0.980892,,0.994714,0.8580770000000001,,20312.0,1.0,,76.0,,0.00143031,157.0,0.0,72369600.0,0.018791299999999997,154402.0,72754100.0,3708380.0,,20330.0,36042400.0,,,0.0,0.12281500000000001,0.994714,0.853542,72369600.0,0.002017,16194900.0,7510080.0,16348700.0,158.0,16433700.0,18613600.0,0.00172309,16244200.0,49.7101,0.00212224,0.996611,,0.0,50.2363
GTEX-P4PQ-0726-SM-3NMCR,1.0,B1,4  ~8x4.5mm pieces,8.2,Esophagus,Esophagus - Muscularis,0004648,196.0,1254.0,BP-18708,RNA isolation_PAXgene Tissue miRNA,09/07/2011,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.9923700000000001,251963.0,0.977852,,0.994303,0.866361,,23133.0,1.0,,76.0,,0.00272403,289.0,0.0,118250000.0,0.0218174,1009510.0,118928000.0,14041800.0,,23160.0,58901400.0,,,0.0,0.111491,0.994303,0.861425,118250000.0,0.00402054,25732200.0,11430800.0,25854300.0,328.0,25835200.0,23150100.0,0.00337102,25964300.0,50.1247,0.00848847,0.996235,,0.0,50.1183
GTEX-P4QS-0626-SM-3NMD1,1.0,B1,6   ~6x2mm pieces.  Squamous mucosa is ~10% of thickness.  Patchy focally intense chronic esophagitis,8.1,Esophagus,Esophagus - Mucosa,0006920,120.0,467.0,BP-18727,RNA isolation_PAXgene Tissue miRNA,09/08/2011,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.986109,377951.0,0.972094,,0.98845,0.818601,,25226.0,1.0,,76.0,,0.00331102,282.0,0.0,106887000.0,0.0271394,434364.0,108136000.0,12848600.0,,25260.0,53152400.0,,,0.0,0.15349300000000002,0.98845,0.809146,106887000.0,0.00465079,23735800.0,15019700.0,23819700.0,295.0,23860100.0,20409200.0,0.00397932,23934500.0,50.0779,0.00401684,0.990791,,0.0,50.0882
GTEX-P78B-0226-SM-3NB1Z,1.0,C1,"2 overly large pieces, 12x11 and 12.6x7 mm. Both with focal central under-fixation. Staining debris.",7.5,Adipose Tissue,Adipose - Subcutaneous,0002190,481.0,636.0,BP-19089,RNA isolation_PAXgene Tissue miRNA,09/27/2011,LCSET-2318,12/16/2012,TruSeq.v1,RNASEQ,,0.9856450000000001,385717.0,0.970802,,0.989959,0.796719,,24470.0,1.0,,76.0,,0.0038594000000000002,280.0,0.0,107615000.0,0.0289202,913482.0,108706000.0,18020800.0,,24508.0,53399800.0,,,0.0,0.174082,0.989959,0.78872,107615000.0,0.00567965,23458400.0,13438100.0,23587600.0,273.0,23688400.0,17731100.0,0.00476556,23800400.0,50.1179,0.008403200000000001,0.994273,,0.0,50.1373
GTEX-PLZ4-0006-SM-CYPR7,,C1,,7.5,Blood,Whole Blood,0013756,578.0,,BP-18940,RNA isolation_PAXgene Blood RNA (Manual),09/19/2011,LCSET-9770,09/23/2016,TruSeq.v1,RNASEQ,,0.993087,439715.0,0.971801,,0.993999,0.77604,,19738.0,1.0,,76.0,,0.00288965,121.0,0.0,72853600.0,0.027057499999999998,333184.0,73293500.0,5110630.0,,19753.0,36273300.0,,,0.0,0.195762,0.993999,0.771382,72853600.0,0.00381588,16250300.0,35501800.0,16344200.0,141.0,16339100.0,14252800.0,0.00335234,16331200.0,49.9878,0.00454589,0.9949100000000001,,0.0,50.1441
GTEX-PLZ4-1226-SM-2I5FE,2.0,C1,"2   ~9x8mm pieces, extensive regressive change? ""burned-out"" Hashimoto's dz",6.2,Thyroid,Thyroid,0002046,687.0,824.0,BP-19215,RNA isolation_PAXgene Tissue miRNA,10/04/2011,LCSET-1168_6,02/25/2012,TruSeq.v1,RNASEQ,,0.913127,236019.0,0.9581719999999999,,0.9206129999999999,0.734661,,25381.0,1.0,,76.0,,0.00314405,162.0,0.0,93318100.0,0.041524900000000003,599125.0,101365000.0,19864000.0,,25430.0,46045500.0,,,0.0,0.22351100000000002,0.9206129999999999,0.676339,93318100.0,0.010334999999999999,20128000.0,13687000.0,20158600.0,166.0,20403400.0,14350100.0,0.00671026,20572800.0,50.2067,0.00591056,0.9281,,0.0,50.038000000000004
GTEX-PLZ5-0826-SM-3P5ZW,1.0,B1,6   ~8x4mm pieces,7.1,Esophagus,Esophagus - Muscularis,0004648,124.0,1173.0,BP-19181,RNA isolation_PAXgene Tissue miRNA,10/03/2011,LCSET-2386,12/16/2012,TruSeq.v1,RNASEQ,,0.9528770000000001,283609.0,0.9750270000000001,,0.974273,0.822549,,24301.0,1.0,,76.0,,0.00306986,287.0,0.0,121645000.0,0.0246882,914895.0,124857000.0,16000500.0,,24336.0,59375500.0,,,0.0,0.152478,0.974273,0.801387,121645000.0,0.00434867,26077700.0,13939200.0,26296500.0,317.0,27360000.0,20934400.0,0.00369522,27369200.0,50.0084,0.00732756,0.995669,,0.0,50.2088
GTEX-PLZ6-0326-SM-3P61J,1.0,B1,6 pieces. 10x1.3mm. no fatty deposits. Sparse adherent stroma,7.2,Blood Vessel,Artery - Aorta,0001496,133.0,1210.0,BP-19254,RNA isolation_PAXgene Tissue miRNA,10/05/2011,LCSET-2386,12/16/2012,TruSeq.v1,RNASEQ,,0.950207,473386.0,0.970057,,0.972474,0.7947609999999999,,23421.0,1.0,,76.0,,0.0031105,211.0,0.0,97061800.0,0.0295945,381748.0,99809100.0,13125400.0,,23448.0,47285100.0,,,0.0,0.175295,0.972474,0.772885,97061800.0,0.00474574,20572800.0,10444100.0,20676400.0,218.0,21559400.0,17072800.0,0.00390939,21644700.0,50.0988,0.00382478,0.994742,,0.0,50.1255
GTEX-PLZ6-0926-SM-3P5ZQ,1.0,B1,"4 pieces,  7x2mm. Good mucosal preservation. Tissue separation with tears",7.7,Colon,Colon - Transverse,0001157,188.0,1167.0,BP-19256,RNA isolation_PAXgene Tissue miRNA,10/05/2011,LCSET-2386,12/16/2012,TruSeq.v1,RNASEQ,,0.9512219999999999,259007.0,0.9735030000000001,,0.9725969999999999,0.818101,,24957.0,1.0,,76.0,,0.00344826,279.0,0.0,110839000.0,0.025013999999999998,1614670.0,113962000.0,15456400.0,,24990.0,54030200.0,,,0.0,0.15540199999999998,0.9725969999999999,0.795682,110839000.0,0.00469077,24038600.0,17827600.0,24132300.0,305.0,25071300.0,16909000.0,0.00405586,25232300.0,50.1601,0.0141684,0.993972,,0.0,50.0972
GTEX-POYW-0826-SM-2XCEM,1.0,C1,2 ~9.5x8mm pieces,6.3,Thyroid,Thyroid,0002046,676.0,1336.0,BP-19380,RNA isolation_PAXgene Tissue miRNA,10/13/2011,LCSET-1562,09/11/2012,TruSeq.v1,RNASEQ,,0.594612,181591.0,0.9481209999999999,,0.598595,0.637688,,24301.0,1.0,,76.0,,0.0030239,123.0,0.0,72768300.0,0.0515674,184571.0,121565000.0,16901100.0,,24355.0,35878000.0,,,0.0,0.310433,0.598595,0.38171700000000003,72768300.0,0.0103714,15502600.0,10932700.0,15519600.0,143.0,15757600.0,7659280.0,0.00667322,15710800.0,49.9257,0.00151829,0.602578,,0.0,50.0274
GTEX-PSDG-1026-SM-48TCV,1.0,C1,"6 pieces, 10x1.5mm",7.7,Blood Vessel,Artery - Aorta,0001496,498.0,1259.0,BP-19411,RNA isolation_PAXgene Tissue miRNA,10/17/2011,LCSET-3085,04/12/2013,TruSeq.v1,RNASEQ,,0.9912190000000001,249669.0,0.971383,,0.9929100000000001,0.7914180000000001,,22109.0,1.0,,76.0,,0.00184606,132.0,0.0,61006400.0,0.028221100000000002,129918.0,61442100.0,3211560.0,,22129.0,30363900.0,,,0.0,0.179965,0.9929100000000001,0.785806,61006400.0,0.00253274,13230100.0,5109010.0,13276900.0,142.0,13307200.0,10684200.0,0.00218881,13301600.0,49.9894,0.00211448,0.9946,,0.0,50.0882
GTEX-PSDG-1326-SM-48TD2,1.0,C1,"6 pieces, ~8x1.3 mm; mucosa=~0.25mm thick. Well preserved mucosa",8.7,Esophagus,Esophagus - Mucosa,0006920,504.0,1258.0,BP-19412,RNA isolation_PAXgene Tissue miRNA,10/17/2011,LCSET-3085,04/12/2013,TruSeq.v1,RNASEQ,,0.992064,292280.0,0.9710709999999999,,0.9936389999999999,0.759268,,23079.0,1.0,,76.0,,0.00180407,131.0,0.0,66381500.0,0.028656,171538.0,66806500.0,3582780.0,,23106.0,33057400.0,,,0.0,0.21180300000000002,0.9936389999999999,0.754438,66381500.0,0.00238882,14856200.0,7772390.0,14907700.0,144.0,14951700.0,11628500.0,0.00209598,14915200.0,49.93899999999999,0.00256769,0.9952129999999999,,0.0,50.0865
GTEX-PWCY-0426-SM-48TCW,0.0,B1,"2 pieces, 2.2 mm diameter; normal",8.4,Blood Vessel,Artery - Coronary,0001621,198.0,819.0,BP-19460,RNA isolation_PAXgene Tissue miRNA,10/19/2011,LCSET-3085,04/12/2013,TruSeq.v1,RNASEQ,,0.992826,249125.0,0.9734450000000001,,0.994492,0.841775,,20322.0,1.0,,76.0,,0.00156865,126.0,0.0,57851200.0,0.0261383,246944.0,58171600.0,2888330.0,,20334.0,28812300.0,,,0.0,0.13167,0.994492,0.837139,57851200.0,0.00225823,12354300.0,4495950.0,12441400.0,137.0,12444200.0,11716300.0,0.00191286,12442800.0,49.9972,0.0042451,0.996157,,0.0,50.1758
GTEX-PWCY-0526-SM-5P9HG,0.0,B1,"2 pieces, ~10x8 mm; normal, < 5% fat",8.8,Heart,Heart - Left Ventricle,0006566,203.0,815.0,BP-19460,RNA isolation_PAXgene Tissue miRNA,10/19/2011,LCSET-4914,03/27/2014,TruSeq.v1,RNASEQ,,0.989892,451357.0,0.983668,,0.990232,0.850778,,22192.0,1.0,,76.0,,0.00254459,376.0,0.0,152805000.0,0.016065100000000002,3237020.0,154313000.0,4598500.0,,22210.0,76162800.0,,,0.0,0.13289,0.990232,0.842468,152805000.0,0.00301682,33176900.0,45495900.0,33587700.0,349.0,33243400.0,28664900.0,0.00278062,33576100.0,50.248999999999995,0.020977000000000003,0.9905719999999999,,0.0,50.3077
GTEX-PWCY-2326-SM-2I3EQ,1.0,B1,"2 pieces, 8x8mm, 9x9mm; several cystic follicles",6.9,Thyroid,Thyroid,0002046,312.0,721.0,BP-19461,RNA isolation_PAXgene Tissue miRNA,10/19/2011,LCSET-1167_4,02/17/2012,TruSeq.v1,RNASEQ,,0.772454,89365.0,0.96745,,0.775195,0.759224,,23377.0,1.0,,76.0,,0.00244817,129.0,0.0,66654600.0,0.0322446,293399.0,85984300.0,10422100.0,,23412.0,33075200.0,,,0.0,0.208225,0.775195,0.588547,66654600.0,0.00421583,14490200.0,6423070.0,14757700.0,141.0,14836100.0,10377900.0,0.00332888,14623700.0,49.6396,0.00341224,0.777936,,0.0,50.4574
GTEX-Q2AG-0011-R11A-SM-2HMKZ,,"C1, A1",,9.5,Brain,Brain - Cerebellar Hemisphere,0002037,615.0,,BP-20085,RNA isolation_PAXgene Tissue miRNA,11/14/2011,LCSET-1156_2,02/15/2012,TruSeq.v1,RNASEQ,,0.79676,283825.0,0.947492,,0.8044479999999999,0.727182,,24028.0,1.0,,76.0,,0.00282454,124.0,0.0,75885700.0,0.051870000000000006,755537.0,94332600.0,13906800.0,,24077.0,37377100.0,,,0.0,0.22030999999999998,0.8044479999999999,0.58498,75885700.0,0.00964115,16211000.0,10017200.0,16402900.0,145.0,16702400.0,10710900.0,0.00620027,16561300.0,49.7879,0.00800928,0.812136,,0.0,50.2942
GTEX-Q2AG-0826-SM-2HMKF,2.0,C1,2   ~8x6.5mm aliquots,6.3,Thyroid,Thyroid,0002046,800.0,1074.0,BP-19901,RNA isolation_PAXgene Tissue miRNA,11/04/2011,LCSET-1156_2,04/02/2012,TruSeq.v1,RNASEQ,,0.723386,195628.0,0.9597389999999999,,0.731155,0.7407819999999999,,25618.0,1.0,,76.0,,0.00343005,135.0,0.0,86504800.0,0.039983,524306.0,118313000.0,28677900.0,,25673.0,42573900.0,,,0.0,0.218957,0.731155,0.541626,86504800.0,0.0125364,18524200.0,11526500.0,18773800.0,159.0,19144100.0,12439500.0,0.00793483,18992700.0,49.8016,0.00443153,0.738924,,0.0,50.3347
GTEX-Q2AH-0526-SM-2I3ED,1.0,B1,"2 pieces, 8x6mm",8.2,Heart,Heart - Left Ventricle,0006566,108.0,1188.0,BP-19999,RNA isolation_PAXgene Tissue miRNA,11/09/2011,LCSET-1167_3,02/17/2012,TruSeq.v1,RNASEQ,,0.9609200000000001,141926.0,0.9825219999999999,,0.965231,0.855914,,20846.0,1.0,,76.0,,0.00288795,266.0,0.0,85762500.0,0.0171829,2524420.0,88851800.0,8617220.0,,20861.0,42564100.0,,,0.0,0.126609,0.965231,0.826155,85762500.0,0.00410428,18613900.0,16706500.0,18952600.0,256.0,19005100.0,14321600.0,0.0034934,18881000.0,49.8362,0.0284115,0.969543,,0.0,50.4509
GTEX-Q2AH-0626-SM-48TZJ,1.0,B1,"2 pieces up to 4.5x5mm, large non-occlusive atheromatous plaques; ~3.7x1.5 mm adipose tissue on exterior of each aliquot",7.6,Blood Vessel,Artery - Coronary,0001621,115.0,1181.0,BP-19999,RNA isolation_PAXgene Tissue miRNA,11/09/2011,LCSET-3084,04/18/2013,TruSeq.v1,RNASEQ,,0.9907379999999999,289342.0,0.973504,,0.9928319999999999,0.8263010000000001,,23395.0,1.0,,76.0,,0.0022916,207.0,0.0,83006600.0,0.025883,266337.0,83606000.0,3935630.0,,23416.0,41312800.0,,,0.0,0.147203,0.9928319999999999,0.820378,83006600.0,0.00306982,18093500.0,8128900.0,18199500.0,212.0,18228900.0,15345000.0,0.00267989,18233500.0,50.0063,0.00318562,0.994925,,0.0,50.146
GTEX-QCQG-2126-SM-DTXFV,1.0,B1,2 pieces up to ~11x6mm,8.2,Muscle,Muscle - Skeletal,0011907,315.0,974.0,BP-80997,RNA Extraction from Paxgene-derived Lysate Plate Based,11/29/2016,LCSET-10503,03/19/2017,TruSeq.v1,RNASEQ,,0.994778,807071.0,0.983086,,0.995691,0.875568,,19640.0,1.0,,76.0,,0.00185412,276.0,0.0,92871200.0,0.016683299999999998,839218.0,93273100.0,4491180.0,,19651.0,46266200.0,,,0.0,0.107517,0.995691,0.8717959999999999,92871200.0,0.00223232,20233000.0,10673900.0,20559300.0,271.0,20620000.0,19252900.0,0.00204305,20242700.0,49.5384,0.00899743,0.996604,,0.0,50.4
GTEX-QDT8-0126-SM-48TZ1,1.0,C1,6   ~7x1.5mm pieces.  Squamous epithelium is ~ 2-4% of thickness%,5.9,Skin,Skin - Sun Exposed (Lower leg),0004264,446.0,731.0,BP-20205,RNA isolation_PAXgene Tissue miRNA,11/18/2011,LCSET-3084,04/18/2013,TruSeq.v1,RNASEQ,,0.987261,194940.0,0.9699459999999999,,0.9891989999999999,0.7732680000000001,,23687.0,1.0,,76.0,,0.00223584,159.0,0.0,70560700.0,0.0298524,479381.0,71331200.0,3499030.0,,23713.0,35117500.0,,,0.0,0.196678,0.9891989999999999,0.764916,70560700.0,0.0030039999999999997,15463600.0,7109830.0,15556800.0,168.0,15565800.0,10324700.0,0.00261917,15584700.0,50.0303,0.0067205,0.991137,,0.0,50.1501
GTEX-QDT8-1026-SM-43V6X,1.0,C1,"6   ~9x1.5mm pieces, patchy atheromatous deposition",6.2,Blood Vessel,Artery - Aorta,0001496,615.0,573.0,BP-20205,RNA isolation_PAXgene Tissue miRNA,11/18/2011,LCSET-3084,04/18/2013,TruSeq.v1,RNASEQ,,0.991075,218752.0,0.970814,,0.9923,0.810955,,22247.0,1.0,,76.0,,0.00215276,163.0,0.0,73815400.0,0.0288181,183351.0,74388100.0,3300640.0,,22269.0,36738100.0,,,0.0,0.159859,0.9923,0.804711,73815400.0,0.00280812,15924400.0,6553190.0,15989700.0,173.0,15981900.0,13647800.0,0.00248003,16027200.0,50.0707,0.00246479,0.993526,,0.0,50.1022
GTEX-QDVJ-0226-SM-2I5FV,2.0,C1,2 pieces 8.6x9.5; nodular hyperplasia and fibrosis,6.2,Thyroid,Thyroid,0002046,474.0,435.0,BP-20260,RNA isolation_PAXgene Tissue miRNA,11/21/2011,LCSET-1168_5,02/25/2012,TruSeq.v1,RNASEQ,,0.936408,432281.0,0.9567690000000001,,0.942124,0.7195239999999999,,24875.0,1.0,,76.0,,0.00329792,202.0,0.0,105467000.0,0.042998400000000006,1109340.0,111946000.0,21628000.0,,24930.0,52244300.0,,,0.0,0.237246,0.942124,0.67788,105467000.0,0.010106799999999999,22609800.0,24344100.0,23147300.0,235.0,23356200.0,12506600.0,0.00668173,22947700.0,49.559,0.00990953,0.947839,,0.0,50.5873
GTEX-QEG5-0826-SM-2I5GF,2.0,C1,2  pieces ~7x7 & 7x4mm; vascular congestion,7.7,Thyroid,Thyroid,0002046,682.0,722.0,BP-20332,RNA isolation_PAXgene Tissue miRNA,11/28/2011,LCSET-1168_6,02/25/2012,TruSeq.v1,RNASEQ,,0.966219,372650.0,0.9636709999999999,,0.972095,0.784114,,25336.0,1.0,,76.0,,0.00312375,275.0,0.0,121250000.0,0.0360194,392239.0,124731000.0,23664000.0,,25378.0,60076300.0,,,0.0,0.179557,0.972095,0.7622329999999999,121250000.0,0.010281700000000001,26231300.0,21831900.0,26437700.0,299.0,26654000.0,20700800.0,0.00668111,26676800.0,50.0214,0.00314469,0.977972,,0.0,50.1959
GTEX-QEG5-0926-SM-2TC64,1.0,C1,2 pieces ~7.8x6 mm;,7.0,Heart,Heart - Left Ventricle,0006566,685.0,720.0,BP-20332,RNA isolation_PAXgene Tissue miRNA,11/28/2011,LCSET-1477,05/27/2012,TruSeq.v1,RNASEQ,,0.668144,390994.0,0.961483,,0.672507,0.8272120000000001,,21649.0,1.0,,76.0,,0.00321623,103.0,0.0,72870200.0,0.038283099999999994,5763910.0,108356000.0,23325800.0,,21661.0,36038600.0,,,0.0,0.134271,0.672507,0.5563060000000001,72870200.0,0.017669,15865000.0,19002900.0,16229000.0,136.0,16385600.0,11129900.0,0.0103957,16134500.0,49.6139,0.053194200000000004,0.676871,,0.0,50.567
GTEX-QEL4-0326-SM-3GAE5,1.0,C1,2   ~9x9mm aliquots,6.6,Adipose Tissue,Adipose - Subcutaneous,0002190,480.0,1384.0,BP-20413,RNA isolation_PAXgene Tissue miRNA,11/30/2011,LCSET-2015,09/12/2012,TruSeq.v1,RNASEQ,,0.86835,91406.0,0.974935,,0.8709600000000001,0.786041,,20966.0,1.0,,76.0,,0.0021671,146.0,0.0,46715500.0,0.024785400000000003,265252.0,53636800.0,4155130.0,,20988.0,23174700.0,,,0.0,0.188893,0.8709600000000001,0.684611,46715500.0,0.00792915,10276100.0,3942030.0,10350800.0,156.0,10351000.0,7275470.0,0.00503949,10410500.0,50.1433,0.00494533,0.8735709999999999,,0.0,50.1811
GTEX-QLQ7-0326-SM-DHXIO,1.0,B1,"2  ~3x2mm aliquots, 30% occlusive calcified atherosis in one",7.5,Blood Vessel,Artery - Coronary,0001621,85.0,656.0,BP-20570,RNA isolation_PAXgene Tissue miRNA,12/06/2011,LCSET-10303,01/14/2017,TruSeq.v1,RNASEQ,,0.985533,459894.0,0.974942,,0.986361,0.844092,,23502.0,1.0,,76.0,,0.00238899,276.0,0.0,94027800.0,0.024322,386745.0,95328000.0,4838140.0,,23529.0,46842300.0,,,0.0,0.130851,0.986361,0.8325790000000001,94027800.0,0.00287548,20443000.0,9712710.0,20696700.0,268.0,20659100.0,18953200.0,0.00263203,20560900.0,49.881,0.00405699,0.987188,,0.0,50.3083
GTEX-QLQ7-1126-SM-CYPRB,1.0,B1,"6   ~8.5x3mm pieces; mucosa is generally well-preserved,   ~ 10% of thickness",8.1,Colon,Colon - Transverse,0001157,131.0,610.0,BP-20571,RNA isolation_PAXgene Tissue miRNA,12/06/2011,LCSET-9770,09/23/2016,TruSeq.v1,RNASEQ,,0.995237,414177.0,0.977081,,0.9959,0.840715,,23332.0,1.0,,76.0,,0.0021422,283.0,0.0,103112000.0,0.0226327,559008.0,103536000.0,7565880.0,,23355.0,51433800.0,,,0.0,0.13636600000000001,0.9959,0.837269,103112000.0,0.00244577,22703800.0,10248100.0,22871800.0,304.0,22829300.0,20121200.0,0.00229388,22814000.0,49.9833,0.00539914,0.9965629999999999,,0.0,50.1843
GTEX-QLQW-1326-SM-2S1QS,1.0,B1,2 pieces: 15x11 & 9.5x9.5 mm; ~5% internal fat,8.1,Muscle,Muscle - Skeletal,0011907,168.0,1078.0,BP-20740,RNA isolation_PAXgene Tissue miRNA,12/12/2011,LCSET-1466,05/21/2012,TruSeq.v1,RNASEQ,,0.409364,54996.0,0.9775590000000001,,0.41164399999999995,0.8686200000000001,,17274.0,1.0,,76.0,,0.00207884,92.0,0.0,26770100.0,0.0221846,478679.0,65032300.0,6381450.0,,17275.0,13226700.0,,,0.0,0.10893900000000001,0.41164399999999995,0.357562,26770100.0,0.00880195,5641500.0,3730150.0,5774740.0,98.0,5824980.0,5306300.0,0.00542178,5717760.0,49.5356,0.00736064,0.41392299999999993,,0.0,50.5836
